Afghanistan,https://www.reuters.com/article/us-china-health-afghanistan/afghanistan-identifies-first-confirmed-coronavirus-patient-health-minister-idUSKCN20I0M0?il=0,nan
Albania,https://www.livemint.com/news/world/coronavirus-outbreak-albania-reports-first-two-cases-11583748391953.html,nan
Algeria,https://english.alaraby.co.uk/english/news/2020/2/26/algeria-confirms-first-coronavirus-case-amid-global-spike,nan
Andorra,https://www.reuters.com/article/health-coronavirus-andorra/a-20-year-old-man-is-andorras-first-coronavirus-case-idUSL5N2AR92V,nan
Angola,http://www.china.org.cn/world/Off_the_Wire/2020-03/21/content_75842926.htm,nan
Antigua and Barbuda,https://www.loopnewsbarbados.com/content/antigua-and-barbuda-records-first-case-coronavirus-4,nan
Argentina,https://www.thejakartapost.com/news/2020/03/04/argentina-chile-confirm-first-coronavirus-cases.html,nan
Armenia,http://asbarez.com/192483/first-case-of-coronavirus-confirmed-in-armenia/,nan
Australia,https://www.theguardian.com/science/2020/jan/25/coronavirus-five-people-in-nsw-being-tested-for-deadly-disease,nan
Austria,https://www.theguardian.com/world/live/2020/feb/25/coronavirus-live-updates-outbreak-latest-news-italy-italia-deaths-symptoms-china-stocks-wall-street-dow-jones-economy-falls?page=with:block-5e550afd8f086a28115b2205,nan
Azerbaijan,https://www.reuters.com/article/us-china-health-azerbaijan-idUSKCN20M1IR,nan
The Bahamas,http://www.tribune242.com/news/2020/mar/15/breaking-news-first-confirmed-case-coronavirus-bah/,nan
Bahrain,https://gulfnews.com/world/gulf/bahrain/bahrain-coronavirus-case-no-1-a-school-bus-driver-1.1582613552064,nan
Bangladesh,https://www.reuters.com/article/us-health-coronavirus-bangladesh-idUSKBN20V0FS,nan
Barbados,https://viconsortium.com/caribbean-coronavirus/caribbean-barbados-confirms-its-first-two-cases-of-coronavirus-,nan
Belarus,https://www.reuters.com/article/us-china-health-belarus-idUSKCN20M0IH,nan
Belgium,https://www.info-coronavirus.be/en/news/one-repatriated-belgian-has-tested-positive-for-the-novel-coronavirus/,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Belgium#February_2020_%E2%80%93_First_case
Belize,http://health.gov.bz/www/component/content/article/177-general-health/1028-ministry-of-health-announces-first-case-of-covid-19,nan
Benin,http://www.xinhuanet.com/english/2020-03/16/c_138884513.htm,nan
Bhutan,https://economictimes.indiatimes.com/news/international/world-news/bhutan-confirms-first-coronavirus-case/articleshow/74506428.cms,nan
Bolivia,https://www.brusselstimes.com/news-contents/world/99940/coronavirus-first-cases-in-bolivia-honduras-and-cuba/,nan
Bosnia and Herzegovina,http://ba.n1info.com/English/NEWS/a414110/Bosnia-confirms-its-first-case-of-Coronavirus.html,nan
Botswana,https://www.reuters.com/article/health-coronavirus-botswana/botswana-records-first-3-cases-of-coronavirus-health-minister-idUSL8N2BK5AO,nan
Brazil,https://www.aljazeera.com/news/2020/02/brazil-confirms-coronavirus-case-latin-america-200226144612605.html,nan
Brunei,https://thescoop.co/2020/03/09/brunei-reports-first-covid-19-case/,nan
Bulgaria,https://www.rferl.org/a/bulgaria-confirms-coronavirus-cases-amid-flu-outbreak/30475539.html,nan
Burkina Faso,https://www.usnews.com/news/world/articles/2020-03-09/burkina-faso-confirms-first-cases-of-coronavirus,nan
Burundi,https://www.aa.com.tr/en/africa/burundi-confirms-first-2-covid-19-cases/1787083#!,nan
Cambodia,https://www.voanews.com/science-health/coronavirus-outbreak/cambodia-confirms-first-coronavirus-case,nan
Cameroon,https://www.aa.com.tr/en/africa/cameroon-confirms-first-coronavirus-case/1756866,nan
Canada,https://www.cp24.com/news/man-who-flew-to-toronto-from-china-is-canada-s-first-coronavirus-case-1.4783476,nan
Central African Republic,https://www.reuters.com/article/health-coronavirus-centralafrica/central-african-republic-confirms-first-coronavirus-case-who-idUSL8N2B62KD,nan
Chad,https://www.reuters.com/article/us-health-coronavirus-chad/chad-confirms-first-case-of-coronavirus-government-statement-idUSKBN2162LO,nan
Chile,https://www.thejakartapost.com/news/2020/03/04/argentina-chile-confirm-first-coronavirus-cases.html,nan
China,https://www.scmp.com/news/china/society/article/3074991/coronavirus-chinas-first-confirmed-covid-19-case-traced-back,nan
Colombia,https://www.aa.com.tr/en/americas/colombia-confirms-first-coronavirus-case/1757557,nan
Comoros,https://www.africanews.com/2020/06/11/coronavirus-updates-across-africa-africanews-hub/,nan
Republic of the Congo,https://news.trust.org/item/20200314231524-ebs0t,nan
Democratic Republic of the Congo,https://nationalpost.com/pmn/health-pmn/democratic-republic-of-congo-confirms-first-coronavirus-case-2,nan
Costa Rica,https://www.deccanherald.com/international/us-tourist-is-costa-ricas-first-coronavirus-case-811407.html,nan
Croatia,https://www.theguardian.com/world/live/2020/feb/25/coronavirus-live-updates-outbreak-latest-news-italy-italia-deaths-symptoms-china-stocks-wall-street-dow-jones-economy-falls?page=with:block-5e550afd8f086a28115b2205,nan
Cuba,https://www.miamiherald.com/news/nation-world/world/americas/cuba/article241115931.html,nan
Cyprus,https://cyprus-mail.com/2020/03/10/hospital-close-to-shutdown-after-doctor-with-virus-treated-patients-update-5/,nan
Czech Republic,https://www.garda.com/crisis24/news-alerts/318896/czech-republic-first-cases-of-covid-19-confirmed-march-1-update-1,nan
Denmark,https://www.thejakartapost.com/news/2020/02/27/denmark-announces-first-coronavirus-case.html,nan
Djibouti,https://news.trust.org/item/20200318111927-8x6q5/,nan
Dominican Republic,https://www.reuters.com/article/us-china-health-dominican/dominican-republic-confirms-first-case-of-coronavirus-idUSKBN20O21V,nan
Ecuador,https://apnews.com/befbd2f7e5971da357db50473bcd8282,nan
Egypt,http://www.xinhuanet.com/english/2020-02/14/c_138784170.htm,nan
El Salvador,https://www.reuters.com/article/us-health-coronavirus-el-salvador/el-salvador-registers-first-coronavirus-infection-president-says-idUSKBN2160CF,nan
Equatorial Guinea,https://www.deccanherald.com/international/equatorial-guinea-announces-first-coronavirus-case-813802.html,nan
Eritrea,https://nationalpost.com/pmn/health-pmn/angola-eritrea-uganda-confirm-first-cases-as-coronavirus-spreads-in-africa,nan
Estonia,https://tass.com/world/1124263,nan
Eswatini,https://www.jpost.com/Breaking-News/Eswatini-in-Southern-Africa-reports-first-coronavirus-case-620897,nan
Ethiopia,https://www.garda.com/crisis24/news-alerts/322651/ethiopia-government-confirms-first-case-of-covid-19-march-13-update-1,nan
Fiji,https://www.aa.com.tr/en/asia-pacific/fiji-reports-first-case-of-novel-coronavirus/1771327,nan
Finland,http://www.xinhuanet.com/english/2020-02/27/c_138821882.htm,nan
France,https://www.bbc.com/news/world-europe-52526554,nan
Gabon,https://nationalpost.com/pmn/health-pmn/ghana-gabon-confirm-first-cases-of-coronavirus,nan
The Gambia,https://www.mrc.gm/confirmed-case-of-covid-19-in-the-gambia/,nan
Georgia,https://www.reuters.com/article/us-china-health-georgia/georgia-reports-first-coronavirus-case-in-the-country-idUSKCN20K2SY,nan
Germany,https://www.aljazeera.com/news/2020/01/germany-european-country-confirm-coronavirus-200128074844874.html,nan
Ghana,https://www.bbc.com/pidgin/tori-51867414,nan
Greece,https://www.reuters.com/article/us-china-health-greece-idUSKCN20K1IA,nan
Grenada,http://www.loopnewsbarbados.com/content/grenada-records-first-covid-19-case-4,nan
Guatemala,https://tass.com/world/1130133,nan
Guinea,https://www.aa.com.tr/en/africa/guinea-reports-first-confirmed-covid-19-case/1765526,nan
Guyana,https://www.reuters.com/article/us-health-coronavirus-guyana-confirmed/guyana-confirms-first-case-of-coronavirus-in-woman-who-returned-from-u-s-idUSKBN20Z06B,nan
Haiti,https://www.voanews.com/science-health/coronavirus-outbreak/haiti-confirms-its-first-coronavirus-cases,nan
Honduras,https://apnews.com/d423e3e5df9c0b49821ebb651e3e4bb3,nan
Hungary,https://hungarytoday.hu/first-coronavirus-cases-identified-hungary/,nan
Iceland,https://icelandmonitor.mbl.is/news/news/2020/02/28/first_case_of_covid_19_confirmed_in_iceland/,nan
India,https://www.cnbc.com/2020/01/30/india-confirms-first-case-of-the-coronavirus.html,nan
Indonesia,https://www.theguardian.com/world/2020/mar/02/first-coronavirus-cases-confirmed-in-indonesia-amid-fears-nation-is-ill-prepared-for-outbreak,nan
Iran,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Iran,nan
Iraq,https://www.chinadaily.com.cn/a/202002/24/WS5e53adb8a310128217279e69.html,nan
Ireland,https://www.bbc.com/news/world-europe-51693259,nan
Israel,https://www.timesofisrael.com/israel-confirms-first-coronavirus-case-as-cruise-ship-returnee-diagnosed/,nan
Italy,https://www.axios.com/italy-coronavirus-timeline-lockdown-deaths-cases-2adb0fc7-6ab5-4b7c-9a55-bc6897494dc6.html,nan
Jamaica,https://www.moh.gov.jm/jamaica-confirms-first-imported-coronavirus-case/,nan
Japan,https://www.straitstimes.com/asia/east-asia/japan-confirms-first-case-of-infection-with-new-china-coronavirus,nan
Jordan,https://www.aa.com.tr/en/health/jordan-confirms-first-coronavirus-case/1752064,nan
Kazakhstan,https://tbsnews.net/international/coronavirus-chronicle/kazakhstan-confirms-first-coronavirus-cases-55768,nan
Kenya,https://www.nation.co.ke/news/Kenya-confirms-first-coronavirus-case/1056-5489268-28tqll/index.html,nan
Kuwait,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-24-20-hnk-intl/h_0b47594f03c083b5d198001464c36635,nan
Kyrgyzstan,https://timesofindia.indiatimes.com/world/rest-of-world/kyrgyzstan-confirms-first-coronavirus-cases/articleshow/74683924.cms,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Kyrgyzstan
Laos,https://laotiantimes.com/2020/03/24/laos-confirms-first-covid-19-cases/,nan
Latvia,https://eng.lsm.lv/article/society/health/first-case-of-covid-19-coronavirus-confirmed-in-latvia.a350338/,https://bnn-news.com/first-death-from-covid-19-found-in-latvia-212052
Lebanon,https://www.the961.com/first-coronavirus-in-lebanon/,nan
Lesotho,https://www.sabcnews.com/sabcnews/lesotho-confirms-first-coronavirus-case/,nan
Liberia,https://frontpageafricaonline.com/front-slider/liberia-records-first-case-of-coronavirs-health-authorities-hold-emergency-meeting/,nan
Libya,https://www.aljazeera.com/news/2020/03/alarm-war-torn-libya-confirms-case-coronavirus-200325093559775.html,nan
Liechtenstein,https://www.garda.com/crisis24/news-alerts/320136/liechtenstein-country-confirms-first-covid-19-case-march-3,nan
Lithuania,https://bnn-news.com/first-coronavirus-infection-case-found-in-lithuania-210883,nan
Luxembourg,https://www.channelnewsasia.com/news/world/luxembourg-reports-first-covid-19-coronavirus-case-linked-italy-12487094,nan
Madagascar,https://africa.cgtn.com/2020/03/20/madagascar-records-first-covid-19-case/,nan
Malawi,https://www.nyasatimes.com/malawi-confirms-three-cases-of-coronavirus-president-mutharika-calls-for-calm/,nan
Malaysia,https://www.nst.com.my/news/nation/2020/01/559584/3-coronavirus-cases-malaysia-include-2-year-old-boy,nan
Maldives,https://economictimes.indiatimes.com/news/international/world-news/maldives-confirms-first-two-coronavirus-cases-two-resort-islands-locked-down/articleshow/74535526.cms,nan
Mali,http://www.xinhuanet.com/english/2020-03/25/c_138916218.htm,nan
Malta,https://timesofmalta.com/articles/view/first-coronavirus-case-reported-in-malta.776288,nan
Mauritania,https://www.channelnewsasia.com/news/world/mauritania-confirms-first-covid-19-coronavirus-case-12537688,nan
Mauritius,https://www.straitstimes.com/world/africa/mauritius-reports-first-three-cases-of-coronavirus,nan
Mexico,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Mexico,https://elfinanciero.com.mx/salud/van-3-casos-confirmados-de-coronavirus-en-mexico
Moldova,https://www.outlookindia.com/newsscroll/first-coronavirus-case-confirmed-in-moldova/1755350,nan
Monaco,https://forbes.mc/article/first-coronavirus-case-confirmed-in-monaco,nan
Mongolia,https://uk.reuters.com/article/us-health-coronavirus-mongolia/mongolia-confirms-its-first-coronavirus-case-in-french-worker-idUKKBN20X03F,nan
Montenegro,https://senat.me/en/covid19-coronavirus-montenegro-confirmed/,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Montenegro
Morocco,https://www.moroccoworldnews.com/2020/03/295120/morocco-records-1st-case-of-coronavirus/,nan
Mozambique,https://nationalpost.com/pmn/health-pmn/mozambique-confirms-first-coronavirus-case,nan
Myanmar,https://www.straitstimes.com/asia/se-asia/myanmar-confirms-first-coronavirus-cases,nan
Namibia,https://www.bloomberg.com/news/articles/2020-03-14/namibia-says-couple-visiting-from-spain-test-positive-for-virus,nan
Nepal,https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30067-0/fulltext,nan
Netherlands,https://nltimes.nl/2020/02/27/coronavirus-netherlands-first-positive-case-covid-19-reported,nan
New Zealand,https://www.stuff.co.nz/national/health/119899280/ministry-of-health-gives-latest-update-on-novel-coronavirus,nan
Nicaragua,https://www.reuters.com/article/us-health-coronavirus-nicaragua-idUSKBN21608Q,nan
Niger,https://www.africanews.com/2020/03/20/niger-records-first-coronavirus-case//,nan
Nigeria,https://www.pmnewsnigeria.com/2020/02/28/breaking-deadly-coronavirus-confirmed-in-lagos-nigeria-at-last/,nan
North Macedonia,http://www.xinhuanet.com/english/2020-02/27/c_138821841.htm,nan
Norway,https://www.thelocal.no/20200226/breaking-norway-announces-first-case-of-coronavirus,nan
Oman,https://twitter.com/OmaniMOH/status/1231954078030344193,nan
Pakistan,https://www.pakistantoday.com.pk/2020/02/26/sindh-health-two-coronavirus-cases-confirmed-in-pakistan-confirms-first-coronavirus-case-in-karachi/,nan
Panama,https://www.thejakartapost.com/news/2020/03/10/panama-confirms-first-coronavirus-case-after-women-showed-symptoms.html,nan
Papua New Guinea,https://news.pngfacts.com/2020/03/png-confirms-first-case-of-coronavirus.html,nan
Paraguay,https://timesofindia.indiatimes.com/world/rest-of-world/paraguay-reports-first-coronavirus-case/articleshow/74534862.cms,nan
Peru,https://tass.com/world/1127539,nan
Philippines,https://www.who.int/philippines/emergencies/covid-19-in-the-philippines,nan
Poland,https://polandin.com/47092938/first-fatal-coronavirus-case-in-poland-confirmed,nan
Portugal,https://www.reuters.com/article/us-health-coronavirus-portugal/portugal-registers-first-two-cases-of-coronavirus-sic-television-idUSKBN20P1BB,nan
Qatar,https://www.aljazeera.com/news/2020/02/qatar-reports-coronavirus-case-citizen-iran-200229144225648.html,nan
Romania,https://www.dailysabah.com/world/europe/romania-confirms-first-case-of-coronavirus,nan
Russia,https://www.rferl.org/a/russia-confirms-coronavirus-first-cases-chinese-nationals-quarantined/30410166.html,nan
Rwanda,https://www.aa.com.tr/en/africa/rwanda-confirms-first-case-of-coronavirus/1766177,nan
Saint Kitts and Nevis,https://today.caricom.org/2020/03/25/st-kitts-and-nevis-confirms-two-covid-19-cases/,nan
Saint Lucia,https://stluciatimes.com/uk-national-is-saint-lucias-first-coronavirus-case/,nan
Saint Vincent and the Grenadines,https://www.loopnewsbarbados.com/content/st-vincent-and-grenadines-confirms-coronavirus-case-4,nan
San Marino,https://112.international/society/coronavirus-strikes-latvia-morocco-san-marino-and-saudi-arabia-49115.html,nan
Sao Tome and Principe,https://www.garda.com/crisis24/news-alerts/329881/sao-tome-and-principe-authorities-confirm-first-covid-19-cases-april-6-update-1,nan
Saudi Arabia,https://www.arabnews.com/node/1635781/saudi-arabia,nan
Senegal,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Senegal,nan
Serbia,https://www.thejakartapost.com/news/2020/03/06/serbia-announces-first-coronavirus-case-ministry-.html,nan
Seychelles,http://www.seychellesnewsagency.com/articles/12593/+Seychellois+test+positive+for+COVID-+as+globe-sweeping+virus+reaches+island+nation,nan
Sierra Leone,https://www.reuters.com/article/us-health-coronavirus-leone-idUSKBN21I1MY,nan
Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-virus-pneumonia-singapore-confirms-first-case-12312860,nan
Slovakia,https://tass.com/world/1127515,nan
Slovenia,https://www.reuters.com/article/us-health-coronavirus-slovenia/slovenia-confirms-first-case-of-coronavirus-idUSKBN20R33X,nan
Somalia,https://www.aa.com.tr/en/africa/somalia-tanzania-confirm-first-coronavirus-cases/1767971,nan
South Africa,https://www.nicd.ac.za/first-case-of-covid-19-coronavirus-reported-in-sa/,nan
South Korea,https://www.statista.com/statistics/1102777/south-korea-covid-19-daily-new-cases/,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_South_Korea
South Sudan,https://www.aljazeera.com/news/2020/04/south-sudan-reports-case-coronavirus-200405140524402.html,nan
Spain,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-01-20-intl-hnk/h_afcf3a4665521aab11c721c8cc80dd03,nan
Sri Lanka,http://www.colombopage.com/archive_20A/Jan27_1580144354CH.php,nan
Sudan,https://english.alarabiya.net/en/News/middle-east/2020/03/13/Sudan-confirms-first-case-of-coronavirus,nan
Suriname,https://www.reuters.com/article/us-health-coronavirus-suriname-confirmed/suriname-confirms-first-coronavirus-case-authorities-will-close-borders-idUSKBN210373,nan
Sweden,https://sverigesradio.se/artikel/7398979,nan
Switzerland,https://economictimes.indiatimes.com/news/international/world-news/switzerland-reports-first-coronavirus-death/printarticle/74492541.cms,nan
Syria,https://english.alarabiya.net/en/News/middle-east/2020/03/23/Syria-reports-first-coronavirus-case,https://tbsnews.net/coronavirus-chronicle/syria-confirms-first-coronavirus-case-fears-grow-it-could-spread-59758
Taiwan,https://www.cdc.gov.tw/En/Bulletin/Detail/pVg_jRVvtHhp94C6GShRkQ?typeid=158,nan
Tajikistan,https://eurasianet.org/tajikistan-finally-confirms-its-first-15-coronavirus-cases,nan
Tanzania,https://www.aa.com.tr/en/africa/somalia-tanzania-confirm-first-coronavirus-cases/1767971,nan
Thailand,https://www.scmp.com/news/hong-kong/health-environment/article/3045902/wuhan-pneumonia-thailand-confirms-first-case,nan
East Timor,https://www.wsws.org/en/articles/2020/03/25/timo-m27.html,nan
Togo,https://www.reuters.com/article/us-healthcare-coronavirus-togo/togo-confirms-first-case-of-coronavirus-idUSKBN20T1Z5,nan
Trinidad and Tobago,https://tass.com/world/1129705,nan
Tunisia,https://punchng.com/italian-returnee-confirmed-tunisias-first-coronavirus-case/,nan
Turkey,https://www.dailysabah.com/turkey/turkey-remains-firm-calm-as-first-coronavirus-case-confirmed/news,nan
Uganda,https://www.aa.com.tr/en/africa/uganda-confirms-first-case-of-covid-19/1774578#!,nan
Ukraine,https://www.forbes.com/sites/katyagorchinskaya/2020/03/03/first-case-of-coronavirus-registered-in-ukraine/#41ba855d793c,nan
United Arab Emirates,https://gulfnews.com/uae/health/watch-how-the-first-coronavirus-case-in-uae-was-cured-1.1581323524356,nan
United Kingdom,https://www.aljazeera.com/news/2020/01/uk-confirms-coronavirus-cases-200131100102626.html,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_Kingdom
Uruguay,https://nationalpost.com/pmn/health-pmn/uruguay-announces-first-four-confirmed-cases-of-coronavirus-ministry,nan
Uzbekistan,https://tass.com/world/1130345,nan
Venezuela,https://www.reuters.com/article/us-health-coronavirus-venezuela/venezuela-confirms-coronavirus-cases-amid-public-health-concerns-idUSKBN2102DR,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Venezuela
Vietnam,https://thehill.com/policy/healthcare/public-global-health/479542-vietnam-reports-first-coronavirus-cases,nan
Western Sahara,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Western_Sahara,nan
Yemen,https://www.reuters.com/article/us-health-coronavirus-yemen-case/war-ravaged-yemen-confirms-first-coronavirus-case-braces-for-more-idUSKCN21S0EI,nan
Zambia,https://www.aa.com.tr/en/africa/zambia-confirms-first-2-coronavirus-cases-/1770664,nan
Zimbabwe,https://www.aa.com.tr/en/africa/zimbabwe-reports-first-covid-19-case/1773705,nan
